customer_id,split,region,acquisition_channel,membership_tier,tenure_months,orders,spend,avg_basket,discount_share,return_rate,support_tickets,days_since_order,email_engagement,satisfaction_score,lifetime_value,category_affinities,recent_timeline,profile_summary,lifecycle_stage,price_sensitivity,purchase_cadence,churn_risk,next_best_action,evidence
C-00001,train,Western Australia,search,none,14,13,1123.49,86.42,0.217,0.127,1,39,0.534,8.5,1415.6,apparel|jackets|hydration,2026-05-22~$98~apparel+hydration~discount:0.16~returned:0|2026-04-17~$93~apparel~discount:0.18~returned:0|2026-03-17~$95~hydration+apparel~discount:0.17~returned:0|2026-02-14~$95~apparel+jackets~discount:0.23~returned:0|2026-01-12~$75~apparel+packs~discount:0.15~returned:0|2025-12-10~$94~footwear+apparel~discount:0.25~returned:1,active frequent shopper; strongest interest in apparel; medium price sensitivity; low churn risk,active,medium,frequent,low,Free shipping threshold reminder,days_since_order:39|orders:13|discount_share:0.217|return_rate:0.127|top_category:apparel
C-00996,train,Victoria,search,bronze,20,7,562.38,80.34,0.314,0.159,3,124,0.264,7.7,742.34,camp|packs|apparel,2026-02-26~$74~footwear+apparel~discount:0.33~returned:0|2025-12-03~$84~camp~discount:0.35~returned:0|2025-09-13~$90~accessories+hydration+packs~discount:0.4~returned:0|2025-06-27~$100~camp~discount:0.33~returned:1|2025-04-11~$83~camp~discount:0.34~returned:0|2025-01-21~$54~camp~discount:0.36~returned:0,at-risk regular shopper; strongest interest in camp; high price sensitivity; high churn risk,at-risk,high,regular,high,Win-back offer with service recovery,days_since_order:124|orders:7|discount_share:0.314|return_rate:0.159|top_category:camp
C-00997,train,Victoria,paid-social,gold,34,25,4076.83,163.07,0.057,0.036,1,13,0.72,10,5952.17,accessories|footwear|recovery,2026-06-17~$228~accessories~discount:0.09~returned:0|2026-05-18~$229~accessories~discount:0.01~returned:0|2026-04-20~$147~footwear+accessories~discount:0.11~returned:0|2026-03-23~$150~accessories+recovery~discount:0.04~returned:0|2026-02-19~$154~footwear+accessories~discount:0.11~returned:0|2026-01-22~$159~accessories~discount:0.06~returned:0,loyal frequent shopper; strongest interest in accessories; low price sensitivity; low churn risk,loyal,low,frequent,low,Early access and premium bundle,days_since_order:13|orders:25|discount_share:0.057|return_rate:0.036|top_category:accessories
C-00998,train,South Australia,referral,bronze,8,6,490.81,81.8,0.252,0.097,0,20,0.609,7.7,588.97,recovery|packs|accessories,2026-06-10~$80~recovery~discount:0.29~returned:0|2026-04-23~$91~recovery~discount:0.32~returned:0|2026-03-10~$79~accessories+recovery~discount:0.29~returned:0|2026-01-26~$63~recovery~discount:0.21~returned:0|2025-12-09~$91~packs~discount:0.31~returned:0|2025-11-01~$87~recovery~discount:0.26~returned:0,active frequent shopper; strongest interest in recovery; medium price sensitivity; low churn risk,active,medium,frequent,low,Second-purchase education sequence,days_since_order:20|orders:6|discount_share:0.252|return_rate:0.097|top_category:recovery
C-00999,validation,Queensland,retail-store,bronze,23,6,411.29,68.55,0.409,0.167,3,119,0.24,5.8,555.24,camp|apparel|footwear,2026-02-27~$48~camp~discount:0.44~returned:0|2025-11-03~$54~camp+packs~discount:0.45~returned:0|2025-07-17~$43~camp~discount:0.42~returned:0|2025-03-25~$91~camp~discount:0.43~returned:0|2024-12-01~$83~footwear+apparel~discount:0.46~returned:1|2024-08-08~$93~camp~discount:0.49~returned:0,at-risk occasional shopper; strongest interest in camp; high price sensitivity; high churn risk,at-risk,high,occasional,high,Win-back offer with service recovery,days_since_order:119|orders:6|discount_share:0.409|return_rate:0.167|top_category:camp
C-01000,test,Tasmania,referral,none,12,12,1045.54,87.13,0.202,0,2,27,0.625,6.6,1296.47,camp|footwear|hydration,2026-06-02~$86~camp~discount:0.14~returned:0|2026-05-03~$94~camp~discount:0.2~returned:0|2026-04-01~$75~camp~discount:0.23~returned:0|2026-03-02~$85~hydration~discount:0.2~returned:0|2026-02-02~$89~footwear~discount:0.22~returned:0|2026-01-01~$100~camp~discount:0.22~returned:0,at-risk frequent shopper; strongest interest in camp; medium price sensitivity; low churn risk,at-risk,medium,frequent,low,Free shipping threshold reminder,days_since_order:27|orders:12|discount_share:0.202|return_rate:0|top_category:camp
C-01001,train,Victoria,search,none,12,4,314.23,78.56,0.329,0.175,2,189,0.197,4.9,389.65,recovery|footwear|jackets,2025-12-22~$96~recovery~discount:0.41~returned:0|2025-10-23~$92~recovery+jackets~discount:0.35~returned:0|2025-08-21~$58~footwear~discount:0.28~returned:0|2025-07-04~$68~recovery~discount:0.35~returned:0,at-risk regular shopper; strongest interest in recovery; high price sensitivity; high churn risk,at-risk,high,regular,high,Win-back offer with service recovery,days_since_order:189|orders:4|discount_share:0.329|return_rate:0.175|top_category:recovery
C-01002,train,Queensland,retail-store,bronze,6,2,157.51,78.75,0.276,0.092,2,20,0.61,7.9,185.86,accessories|recovery,2026-06-07~$73~recovery~discount:0.23~returned:0|2025-12-29~$85~accessories~discount:0.34~returned:0,at-risk regular shopper; strongest interest in accessories; high price sensitivity; low churn risk,at-risk,high,regular,low,Second-purchase education sequence,days_since_order:20|orders:2|discount_share:0.276|return_rate:0.092|top_category:accessories
C-01003,train,Queensland,retail-store,silver,4,5,373.94,74.79,0.222,0.116,0,24,0.545,7.8,433.77,packs|recovery,2026-06-01~$66~packs~discount:0.21~returned:0|2026-05-12~$80~packs~discount:0.26~returned:0|2026-04-14~$63~packs~discount:0.18~returned:0|2026-03-21~$65~packs~discount:0.23~returned:0|2026-02-24~$100~packs+recovery~discount:0.14~returned:0,new frequent shopper; strongest interest in packs; medium price sensitivity; low churn risk,new,medium,frequent,low,Second-purchase education sequence,days_since_order:24|orders:5|discount_share:0.222|return_rate:0.116|top_category:packs
C-01004,train,Tasmania,organic,none,23,15,1261.27,84.08,0.12,0.048,0,27,0.56,9.3,1702.71,accessories|packs|apparel,2026-05-31~$88~accessories~discount:0.06~returned:0|2026-04-16~$71~footwear~discount:0.1~returned:0|2026-02-26~$73~camp~discount:0.06~returned:0|2026-01-08~$81~packs~discount:0.17~returned:0|2025-11-17~$108~packs~discount:0.14~returned:0|2025-10-08~$90~accessories~discount:0.16~returned:1,at-risk regular shopper; strongest interest in accessories; low price sensitivity; low churn risk,at-risk,low,regular,low,Free shipping threshold reminder,days_since_order:27|orders:15|discount_share:0.12|return_rate:0.048|top_category:accessories
C-01005,train,Queensland,referral,silver,25,23,3283.87,142.78,0.139,0.132,1,18,0.731,7.9,4498.9,accessories|packs|hydration,2026-06-11~$132~accessories~discount:0.17~returned:0|2026-05-05~$130~packs+accessories~discount:0.12~returned:0|2026-04-09~$120~accessories~discount:0.1~returned:0|2026-03-11~$206~accessories+jackets+footwear~discount:0.14~returned:0|2026-02-05~$148~accessories+apparel~discount:0.15~returned:1|2026-01-07~$160~hydration+packs+accessories~discount:0.08~returned:1,at-risk frequent shopper; strongest interest in accessories; medium price sensitivity; low churn risk,at-risk,medium,frequent,low,Loyalty upgrade with category cross-sell,days_since_order:18|orders:23|discount_share:0.139|return_rate:0.132|top_category:accessories
C-01006,train,New South Wales,paid-social,none,5,3,265.66,88.55,0.29,0.13,1,21,0.47,8.3,310.82,accessories|footwear,2026-06-05~$92~accessories+footwear~discount:0.22~returned:0|2026-04-02~$105~accessories~discount:0.39~returned:0|2026-01-29~$68~accessories~discount:0.29~returned:0,new regular shopper; strongest interest in accessories; high price sensitivity; low churn risk,new,high,regular,low,Second-purchase education sequence,days_since_order:21|orders:3|discount_share:0.29|return_rate:0.13|top_category:accessories
C-01007,train,Victoria,search,bronze,35,7,577.01,82.43,0.353,0.122,1,114,0.204,6.1,848.2,footwear|jackets|apparel,2026-03-06~$70~jackets~discount:0.38~returned:0|2025-11-30~$74~footwear~discount:0.35~returned:0|2025-08-22~$82~footwear+apparel~discount:0.22~returned:0|2025-05-17~$67~footwear~discount:0.32~returned:0|2025-02-06~$84~footwear~discount:0.3~returned:0|2024-11-04~$82~jackets~discount:0.38~returned:0,at-risk occasional shopper; strongest interest in footwear; high price sensitivity; high churn risk,at-risk,high,occasional,high,Win-back offer with service recovery,days_since_order:114|orders:7|discount_share:0.353|return_rate:0.122|top_category:footwear
C-01008,train,Queensland,retail-store,none,23,10,864.04,86.4,0.233,0.084,2,35,0.577,8,1166.45,jackets|hydration|packs,2026-05-23~$103~jackets~discount:0.24~returned:0|2026-03-11~$101~jackets~discount:0.2~returned:0|2025-12-26~$81~jackets~discount:0.23~returned:0|2025-10-18~$100~jackets~discount:0.17~returned:0|2025-08-07~$89~hydration~discount:0.28~returned:0|2025-05-24~$77~jackets~discount:0.26~returned:0,active regular shopper; strongest interest in jackets; medium price sensitivity; low churn risk,active,medium,regular,low,Free shipping threshold reminder,days_since_order:35|orders:10|discount_share:0.233|return_rate:0.084|top_category:jackets
C-01009,validation,Queensland,paid-social,silver,26,8,639.76,79.97,0.273,0.083,1,45,0.657,8.4,882.87,jackets|packs|camp,2026-05-13~$59~jackets~discount:0.3~returned:0|2026-02-02~$93~packs~discount:0.24~returned:0|2025-11-03~$42~jackets~discount:0.23~returned:0|2025-08-04~$75~jackets~discount:0.28~returned:0|2025-05-03~$75~jackets~discount:0.21~returned:0|2025-01-31~$85~camp~discount:0.23~returned:0,at-risk occasional shopper; strongest interest in jackets; high price sensitivity; low churn risk,at-risk,high,occasional,low,Free shipping threshold reminder,days_since_order:45|orders:8|discount_share:0.273|return_rate:0.083|top_category:jackets
C-01010,test,Queensland,referral,none,12,3,184,61.33,0.226,0.045,2,16,0.565,8.3,228.16,packs|accessories,2026-06-10~$47~packs~discount:0.27~returned:0|2025-12-21~$58~packs+accessories~discount:0.21~returned:0|2025-06-29~$78~packs~discount:0.18~returned:0,new occasional shopper; strongest interest in packs; medium price sensitivity; low churn risk,new,medium,occasional,low,Second-purchase education sequence,days_since_order:16|orders:3|discount_share:0.226|return_rate:0.045|top_category:packs
C-01011,train,New South Wales,organic,none,29,6,469.64,78.27,0.249,0.164,1,107,0.055,5.8,662.19,jackets|footwear,2026-03-13~$85~jackets~discount:0.24~returned:1|2025-11-16~$68~jackets~discount:0.13~returned:0|2025-07-19~$47~footwear~discount:0.27~returned:1|2025-03-21~$106~jackets~discount:0.21~returned:0|2024-11-22~$93~jackets~discount:0.2~returned:0|2024-07-28~$70~jackets~discount:0.18~returned:0,at-risk occasional shopper; strongest interest in jackets; medium price sensitivity; high churn risk,at-risk,medium,occasional,high,Win-back offer with service recovery,days_since_order:107|orders:6|discount_share:0.249|return_rate:0.164|top_category:jackets
C-01012,train,Victoria,retail-store,none,13,4,232.53,58.13,0.238,0.174,0,22,0.605,7.9,290.66,jackets|recovery,2026-06-08~$62~jackets~discount:0.15~returned:0|2026-02-03~$62~jackets~discount:0.24~returned:0|2025-10-03~$55~jackets~discount:0.26~returned:1|2025-06-04~$53~recovery~discount:0.15~returned:0,at-risk occasional shopper; strongest interest in jackets; medium price sensitivity; low churn risk,at-risk,medium,occasional,low,Second-purchase education sequence,days_since_order:22|orders:4|discount_share:0.238|return_rate:0.174|top_category:jackets
C-01013,train,Western Australia,paid-social,none,2,4,304.68,76.17,0.129,0.076,0,20,0.669,7,347.34,packs|hydration,2026-06-03~$93~packs~discount:0.14~returned:0|2026-05-25~$83~packs~discount:0.08~returned:0|2026-05-08~$66~hydration~discount:0.16~returned:0|2026-04-29~$63~packs~discount:0.05~returned:0,new frequent shopper; strongest interest in packs; low price sensitivity; low churn risk,new,low,frequent,low,Second-purchase education sequence,days_since_order:20|orders:4|discount_share:0.129|return_rate:0.076|top_category:packs
C-01014,train,Victoria,organic,silver,21,13,1041.53,80.12,0.128,0.03,1,31,0.471,6.2,1385.23,accessories|camp|apparel,2026-05-28~$72~packs+accessories~discount:0.06~returned:0|2026-04-09~$74~apparel+accessories~discount:0.07~returned:0|2026-02-14~$113~accessories+jackets~discount:0.14~returned:0|2025-12-28~$115~accessories+apparel~discount:0.05~returned:0|2025-11-04~$60~accessories~discount:0.11~returned:0|2025-09-19~$47~footwear~discount:0.25~returned:0,at-risk regular shopper; strongest interest in accessories; low price sensitivity; low churn risk,at-risk,low,regular,low,Free shipping threshold reminder,days_since_order:31|orders:13|discount_share:0.128|return_rate:0.03|top_category:accessories
C-01015,train,Queensland,search,bronze,32,5,324.8,64.96,0.254,0.137,1,139,0.206,6.5,467.71,jackets|packs|camp,2026-02-09~$100~packs~discount:0.24~returned:0|2025-09-18~$33~jackets~discount:0.27~returned:0|2025-05-04~$59~jackets+camp~discount:0.29~returned:0|2024-12-10~$75~jackets~discount:0.3~returned:0|2024-07-27~$57~jackets~discount:0.29~returned:0,at-risk occasional shopper; strongest interest in jackets; medium price sensitivity; high churn risk,at-risk,medium,occasional,high,Win-back offer with service recovery,days_since_order:139|orders:5|discount_share:0.254|return_rate:0.137|top_category:jackets
C-01016,train,Victoria,paid-social,gold,35,34,5661.92,166.53,0.185,0.005,1,8,0.812,7.7,8323.02,jackets|apparel|recovery,2026-06-16~$169~jackets+camp+apparel~discount:0.15~returned:0|2026-05-27~$174~jackets+recovery~discount:0.2~returned:0|2026-05-07~$190~jackets~discount:0.22~returned:0|2026-04-19~$163~jackets~discount:0.15~returned:0|2026-03-24~$126~recovery~discount:0.28~returned:0|2026-03-08~$170~jackets+apparel~discount:0.2~returned:0,loyal frequent shopper; strongest interest in jackets; medium price sensitivity; low churn risk,loyal,medium,frequent,low,Early access and premium bundle,days_since_order:8|orders:34|discount_share:0.185|return_rate:0.005|top_category:jackets
C-01017,train,Victoria,retail-store,silver,19,3,199.99,66.66,0.342,0.15,2,117,0.02,5.9,261.99,packs,2026-03-04~$71~packs~discount:0.3~returned:0|2025-07-21~$71~packs~discount:0.33~returned:0|2024-12-06~$57~packs~discount:0.42~returned:0,at-risk occasional shopper; strongest interest in packs; high price sensitivity; high churn risk,at-risk,high,occasional,high,Win-back offer with service recovery,days_since_order:117|orders:3|discount_share:0.342|return_rate:0.15|top_category:packs
C-01018,train,Tasmania,referral,none,23,12,988.57,82.38,0.175,0.076,2,25,0.59,7.5,1334.57,apparel|recovery|hydration,2026-06-01~$74~apparel~discount:0.24~returned:0|2026-04-04~$89~apparel~discount:0.16~returned:0|2026-01-30~$103~apparel~discount:0.13~returned:0|2025-12-04~$60~apparel~discount:0.22~returned:0|2025-10-02~$66~apparel~discount:0.23~returned:0|2025-08-03~$82~apparel~discount:0.18~returned:0,active regular shopper; strongest interest in apparel; medium price sensitivity; low churn risk,active,medium,regular,low,Free shipping threshold reminder,days_since_order:25|orders:12|discount_share:0.175|return_rate:0.076|top_category:apparel
C-01019,validation,Tasmania,organic,none,4,5,391.41,78.28,0.169,0.097,0,16,0.764,7.6,454.04,footwear|hydration,2026-06-13~$69~hydration+footwear~discount:0.14~returned:0|2026-05-16~$79~footwear~discount:0.23~returned:0|2026-04-17~$103~footwear~discount:0.11~returned:1|2026-03-20~$69~footwear~discount:0.2~returned:0|2026-02-28~$72~footwear~discount:0.12~returned:1,new frequent shopper; strongest interest in footwear; medium price sensitivity; low churn risk,new,medium,frequent,low,Second-purchase education sequence,days_since_order:16|orders:5|discount_share:0.169|return_rate:0.097|top_category:footwear
C-01020,test,Victoria,paid-social,bronze,24,6,475.03,79.17,0.251,0.169,4,129,0.259,7,646.04,accessories|recovery,2026-02-18~$74~accessories~discount:0.28~returned:0|2025-10-29~$44~recovery~discount:0.27~returned:1|2025-07-04~$87~accessories~discount:0.23~returned:1|2025-03-15~$103~accessories~discount:0.23~returned:0|2024-11-20~$83~accessories~discount:0.28~returned:0|2024-07-27~$84~accessories~discount:0.26~returned:1,at-risk occasional shopper; strongest interest in accessories; medium price sensitivity; high churn risk,at-risk,medium,occasional,high,Win-back offer with service recovery,days_since_order:129|orders:6|discount_share:0.251|return_rate:0.169|top_category:accessories
C-01021,train,Tasmania,paid-social,none,2,3,196.93,65.64,0.213,0.1,1,23,0.486,6.2,224.5,apparel|packs|recovery,2026-06-04~$52~apparel~discount:0.19~returned:0|2026-05-17~$58~apparel~discount:0.16~returned:1|2026-04-30~$87~recovery+packs~discount:0.23~returned:0,new frequent shopper; strongest interest in apparel; medium price sensitivity; low churn risk,new,medium,frequent,low,Second-purchase education sequence,days_since_order:23|orders:3|discount_share:0.213|return_rate:0.1|top_category:apparel
C-01022,train,Victoria,search,bronze,13,10,867.73,86.77,0.15,0.079,2,35,0.768,9.1,1084.66,accessories|hydration,2026-05-23~$92~accessories~discount:0.13~returned:0|2026-04-15~$105~hydration+accessories~discount:0.11~returned:1|2026-03-04~$90~accessories~discount:0.13~returned:0|2026-01-22~$114~accessories~discount:0.22~returned:0|2025-12-19~$55~accessories~discount:0.17~returned:0|2025-11-05~$90~accessories~discount:0.17~returned:0,active frequent shopper; strongest interest in accessories; medium price sensitivity; low churn risk,active,medium,frequent,low,Free shipping threshold reminder,days_since_order:35|orders:10|discount_share:0.15|return_rate:0.079|top_category:accessories
C-01023,train,Victoria,search,silver,8,6,371.81,61.97,0.282,0.095,0,16,0.609,8.4,446.17,packs|jackets|footwear,2026-06-12~$51~packs+footwear~discount:0.2~returned:0|2026-04-26~$54~hydration~discount:0.32~returned:0|2026-03-05~$83~footwear+packs~discount:0.3~returned:0|2026-01-29~$74~jackets~discount:0.25~returned:0|2025-12-15~$54~packs~discount:0.21~returned:0|2025-10-30~$56~jackets+packs~discount:0.22~returned:0,active frequent shopper; strongest interest in packs; high price sensitivity; low churn risk,active,high,frequent,low,Second-purchase education sequence,days_since_order:16|orders:6|discount_share:0.282|return_rate:0.095|top_category:packs
